actor_id,name,description,image url
192,Morgan Freeman,"Morgan Freeman (born June 1, 1937) is an American actor, producer and narrator. Freeman won an Academy Award in 2005 for Best Supporting Actor with Million Dollar Baby (2004), and he has received Oscar nominations for his performances in Street Smart (1987), Driving Miss Daisy (1989), The Shawshank Redemption (1994) and Invictus (2009). He has also won a Golden Globe Award and a Screen Actors Guild Award.Freeman has appeared in many  box office hits, including Glory (1989), Robin Hood: Prince of Thieves (1991), Seven (1995), Deep Impact (1998), The Sum of All Fears (2002), Bruce Almighty (2003), The Dark Knight Trilogy (2005每2012), Wanted (2008), RED (2010), Now You See Me (2013), The Lego Movie (2014), and Lucy (2014). He rose to fame as part of the cast of the 1970s children's program The Electric Company. Noted for his deep-voice, Morgan has served as a narrator, commentator and has voiced-over numerous programs, series and shows. Morgan Freeman is ranked as the 4th highest box office star with over $4.316 billion total box office gross, an average of $74.4 million per film.",http://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Academy_Award-winning_actor_Morgan_Freeman_narrates_for_the_opening_ceremony_%2826904746425%29_%28cropped%29.jpg/220px-Academy_Award-winning_actor_Morgan_Freeman_narrates_for_the_opening_ceremony_%2826904746425%29_%28cropped%29.jpg
287,Brad Pitt,"William Bradley Pitt (born December 18, 1963) is an American actor and film producer. He has received multiple awards and nominations including an Academy Award as producer under his own company Plan B Entertainment.Pitt first gained recognition as a cowboy hitchhiker in the road movie Thelma & Louise (1991). His first leading roles in big-budget productions came with the drama films A River Runs Through It (1992) and Legends of the Fall (1994), and horror film Interview with the Vampire (1994). He gave critically acclaimed performances in the crime thriller Seven and the science fiction film 12 Monkeys (both 1995), the latter earning him a Golden Globe Award for Best Supporting Actor and an Academy Award nomination.Pitt starred in the cult film Fight Club (1999) and the heist film Ocean's Eleven (2001) and its sequels, Ocean's Twelve (2004) and Ocean's Thirteen (2007). His greatest commercial successes have been Troy (2004), Mr. & Mrs. Smith (2005), and World War Z (2013). Pitt received his second and third Academy Award nominations for his leading performances in The Curious Case of Benjamin Button (2008) and Moneyball (2011). He produced The Departed (2006) and 12 Years a Slave (2013), both of which won the Academy Award for Best Picture, and also The Tree of Life, Moneyball, and The Big Short (2015), all of which garnered Best Picture nominations.As a public figure, Pitt has been cited as one of the most influential and powerful people in the American entertainment industry. For a number of years, he was cited as the world's most attractive man by various media outlets, and his personal life is the subject of wide publicity. Divorced from actress Jennifer Aniston after five years of marriage, he married actress Angelina Jolie in 2014. They have six children together, three of whom were adopted internationally. In 2016, Jolie filed for a divorce from Pitt, which is currently pending.",http://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Brad_Pitt_Fury_2014.jpg/220px-Brad_Pitt_Fury_2014.jpg
10990,Emma Watson,"Emma Charlotte Duerre Watson (born 15 April 1990) is a British actress, model, and activist. Born in Paris and brought up in Oxfordshire, Watson attended the Dragon School and trained as an actress at the Oxford branch of Stagecoach Theatre Arts. She rose to prominence after landing her first professional acting role as Hermione Granger in the Harry Potter film series, having acted only in school plays previously. Watson appeared in all eight Harry Potter films from 2001 to 2011, earning worldwide fame, critical accolades, and around $60million.Watson continued to work outside of the Harry Potter films, appearing in the 2007 television adaptation of the novel Ballet Shoes and lending her voice to The Tale of Despereaux (2008). Following the last Harry Potter film, she took on starring and supporting roles in My Week with Marilyn (2011), The Perks of Being a Wallflower (2012) and The Bling Ring (2013), made an appearance as an exaggerated version of herself in This Is the End (2013), and portrayed the title character's adopted daughter in Noah (2014). In 2017, she starred as Belle in a live-action adaptation of the musical romantic fantasy film Beauty and the Beast. Her  roles include Regression (2015), Colonia (2015) and The Circle (2017).From 2011 to 2014, Watson split her time between working on film projects and continuing her education, studying at Brown University and Worcester College, Oxford and graduating from Brown with a bachelor's degree in English literature in May 2014. Her modelling work has included campaigns for Burberry and Lancme. As a fashion consultant, she helped create a line of clothing for People Tree. She was honoured by the British Academy of Film and Television Arts in 2014, winning for British Artist of the Year. That same year, she was appointed as a UN Women Goodwill ambassador and helped launch the UN Women campaign HeForShe, which calls for men to advocate gender equality.",http://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Emma_Watson_2013.jpg/220px-Emma_Watson_2013.jpg
8691,Zoe Saldana,"Zoe Saldana-Perego (born Zoe Yadira Saldaa Nazario; June 19, 1978), known professionally as Zoe Saldana or Zo Saldana, is an American actress and dancer. Following her performances with the theater group Faces, Saldana made her screen debut in an episode of Law& Order (1999).Her film career began a year later with Center Stage (2000), where she played a struggling ballet dancer, followed by a role in Crossroads (2002). Saldana's breakthrough came in 2009 with the roles of Nyota Uhura in Star Trek and Neytiri in James Cameron's Avatar. The latter film received widespread acclaim, and is the highest-grossing film of all time. Saldana continued her career with films such as Colombiana (2011), Star Trek into Darkness (2013), Out of the Furnace (2013), Star Trek Beyond (2016), and Live by Night (2016). Since 2014, she has portrayed Gamora in the Marvel Cinematic Universe, beginning with Guardians of the Galaxy.",http://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Zoe_Saldana_by_Gage_Skidmore_2.jpg/220px-Zoe_Saldana_by_Gage_Skidmore_2.jpg
2232,Michael Keaton,"Michael John Douglas (born September 5, 1951), known professionally as Michael Keaton, is an American actor, producer, and director. He first rose to fame for his roles on the CBS sitcoms All's Fair and The Mary Tyler Moore Hour and his comedic film roles in Night Shift (1982), Mr. Mom (1983), Johnny Dangerously (1984), and Beetlejuice (1988). He earned further acclaim for his dramatic portrayal of the title character in Tim Burton's Batman (1989) and Batman Returns (1992).Since then, he has appeared in a variety of films ranging from dramas and romantic comedies to thriller and action films, such as Clean and Sober (1988), The Dream Team (1989), Pacific Heights (1990), Much Ado About Nothing (1993), My Life (1993), The Paper (1994), Multiplicity (1996), Jackie Brown (1997), Herbie: Fully Loaded (2005), The  Guys (2010), Robocop (2014), Need for Speed (2014), Spotlight (2015), The Founder (2016), and Spider-Man: Homecoming (2017), and has also provided voices for characters in animated films such as Cars (2006), Toy Story 3 (2010), and Minions (2015).Keaton's lead performance in Birdman or (The Unexpected Virtue of Ignorance) (2014) earned him a Golden Globe Award for Best Actor in a Musical or Comedy, the Critics' Choice Award for Best Actor and Best Actor in a Comedy, and nominations for the Screen Actors Guild Award, British Academy Film Award, and Academy Award for Best Actor. He previously received a Golden Globe Award nomination for his performance in Live from Baghdad (2002) and a Screen Actors Guild Award nomination for The Company (2007). Keaton was awarded a Career Achievement Award from the Hollywood Film Festival.On January 18, 2016, he was named Officer of Order of Arts and Letters in France. He is also a visiting scholar at Carnegie Mellon University.",http://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Michael_Keaton_by_Gage_Skidmore.jpg/220px-Michael_Keaton_by_Gage_Skidmore.jpg
57755,Woody Harrelson,"Woodrow Tracy Harrelson (born July 23, 1961) is an American actor, activist, and playwright. His breakout role came in 1985 as bartender Woody Boyd in the television sitcom Cheers, for which he earned five Emmy Award nominations, winning one in 1989. In film, he is best known for his portrayals of basketball hustler Billy Hoyle in White Men Can't Jump (1992), serial killer Mickey Knox in Natural Born Killers (1994), magazine publisher Larry Flynt in The People vs. Larry Flynt (1996), Tallahassee in Zombieland (2009), Capt. Tony Stone in The Messenger (2009), Dave Brown in Rampart (2011), Haymitch Abernathy in The Hunger Games film series (2012每2015), magician/mentalist Merritt McKinney in the Now You See Me film series (2013每2019), the Colonel in War for the Planet of the Apes (2017), and Sheriff Bill Willoughby in Three Billboards Outside Ebbing, Missouri (2017).Harrelson has been nominated for an Academy Award three times; he was nominated for Best Actor for The People vs. Larry Flynt and Best Supporting Actor for The Messenger and Three Billboards Outside Ebbing, Missouri.",http://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Woody_Harrelson_October_2016.jpg/220px-Woody_Harrelson_October_2016.jpg
3,Harrison Ford,"Harrison Ford (born July 13, 1942) is an American actor and film producer. He gained worldwide fame for his starring roles as Han Solo in the Star Wars film series and as the title character of the Indiana Jones film series. Ford is also known for playing Rick Deckard in the neo-noir dystopian science fiction film Blade Runner (1982) and its sequel Blade Runner 2049 (2017); John Book in the thriller Witness (1985), for which he was nominated for the Academy Award for Best Actor; and Jack Ryan in the action films Patriot Games (1992) and Clear and Present Danger (1994).His career spans six decades and includes roles in several Hollywood blockbusters; including the epic war film Apocalypse Now (1979); the legal drama Presumed Innocent (1990); the action film The Fugitive (1993); the political action thriller Air Force One (1997); and the psychological thriller What Lies Beneath (2000). Seven of his films have been inducted into the National Film Registry: American Graffiti (1973), The Conversation (1974), Star Wars (1977), Apocalypse Now (1979), The Empire Strikes Back (1980), Raiders of the Lost Ark (1981) and Blade Runner (1982).As of 2016, the U.S. domestic box-office grosses of Ford's films total over US$4.7billion, with worldwide grosses surpassing $6billion, making Ford the second highest-grossing U.S. domestic box-office star.Ford is married to actress Calista Flockhart.",http://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Harrison_Ford_by_Gage_Skidmore_3.jpg/220px-Harrison_Ford_by_Gage_Skidmore_3.jpg
118,Geoffrey Rush,"Geoffrey Roy Rush AC (born 6 July 1951) is an Australian actor. Rush is amongst 23 people who have won the ""Triple Crown of Acting"": an Academy Award, a Primetime Emmy Award, and a Tony Award. He has won one Academy Award for acting (of four nominations), three British Academy Film Awards (of five nominations), two Golden Globe Awards, and four Screen Actors Guild Awards. Rush is the founding President of the Australian Academy of Cinema and Television Arts and was named the 2012 Australian of the Year. He is also the first actor to win the Academy Award, BAFTA Award, Critics' Choice Movie Award, Golden Globe Award, and Screen Actors Guild Award for a single performance in film for his performance in Shine (1996).",http://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Geoffrey_Rush_Berlinale_2017.jpg/220px-Geoffrey_Rush_Berlinale_2017.jpg
3894,Christian Bale,"Christian Charles Philip Bale (born 30 January 1974) is an English actor and producer. He has starred both in blockbuster films and smaller projects from independent producers and art houses.Born in Haverfordwest, Wales, to English parents, he first caught the public eye at the age of 13, when he was cast in the starring role of Steven Spielberg's Empire of the Sun (1987). After a string of semi-successful feature films, he portrayed serial killer Patrick Bateman in American Psycho (2000) to widespread critical acclaim. His reputation for going great lengths to portray characters in films was first noted in the psychological thriller The Machinist (2004), where he lost 63 pounds (28.5kg) to play the main lead. Within six months he gained 100lb (45kg) to star as Batman in Christopher Nolan's Batman Begins (2005), The Dark Knight (2008) and The Dark Knight Rises (2012); the three films, The Dark Knight Trilogy, grossed over two billion dollars, making it the 8th highest-grossing film series.His portrayal of Dicky Eklund in the David O. Russell-directed biographical film The Fighter (2010), earned him a number of awards, including the Academy Award for Best Supporting Actor. He has since gained further acclaim as well as subsequent Academy Award, Screen Actors Guild Award and Golden Globe nominations for his roles in Russell's American Hustle (2013) and Adam McKay's The Big Short (2015).His personal life and personality has been the subject of much public attention despite his keeping of a private profile. Bale is a supporter of Sea Shepherd Conservation Society, Greenpeace and the World Wildlife Fund.",http://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Christian_Bale_2014_%28cropped%29.jpg/220px-Christian_Bale_2014_%28cropped%29.jpg
64,Gary Oldman,"Gary Leonard Oldman (born 21 March 1958) is an English actor who has worked in theatre, film and television. Known for his versatility and expressive ""big"" acting style, Oldman is regarded as one of the greatest screen actors of his generation. Among  accolades, he has won an Academy Award, three BAFTA Awards, two Critics' Choice Awards, a Golden Globe Award and a Screen Actors Guild Award, along with nominations for an Emmy Award and the Palme d'Or for his work both in front of and behind the camera. In 2011, Empire readers voted him the recipient of the Empire Icon Award.Oldman began acting on stage in 1979, and gained his first starring film role in Meantime (1983). He continued to lead a successful theatre career, during which he performed at London's Royal Court and was a member of the Royal Shakespeare Company, with credits including The Massacre at Paris (1980), Entertaining Mr Sloane (1983), Saved (1983), The Country Wife (1987) and Hamlet (1987). Oldman's portrayals of Sid Vicious and Joe Orton, in the films Sid and Nancy (1986) and Prick Up Your Ears (1987), respectively, prompted critic Roger Ebert to describe him as ""the best young British actor around"". Identified with the ""Brit Pack"", Oldman gained further domestic recognition as a football firm leader in The Firm (1989) and the titular Rosencrantz in Rosencrantz & Guildenstern Are Dead (1990). He increasingly starred as offshore characters during the early 1990s, playing a Hell's Kitchen gangster in State of Grace (1990), Lee Harvey Oswald in JFK (1991) and Count Dracula in Bram Stoker's Dracula (1992).Oldman went on to star as the antagonists of films such as True Romance (1993), The Fifth Element (1997), Air Force One (1997) and The Contender (2000); corrupt DEA agent Norman Stansfield, whom Oldman portrayed in L谷on: The Professional (1994), has been ranked as one of cinema's greatest villains. He meanwhile gave an acclaimed reading of Ludwig van Beethoven in Immortal Beloved (1994). In the 21st century, Oldman is known for his roles as Sirius Black in the Harry Potter series, James Gordon in The Dark Knight Trilogy, Lord Shen in Kung Fu Panda 2 (2011), George Smiley in Tinker Tailor Soldier Spy (2011), human leader Dreyfus in Dawn of the Planet of the Apes (2014) and his Oscar-winning portrayal of Winston Churchill in Darkest Hour (2017). Films in which he has starred have grossed over $11 billion.",http://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Gary_Oldman_in_2017_%2836334517524%29.jpg/220px-Gary_Oldman_in_2017_%2836334517524%29.jpg
3896,Liam Neeson,"Liam John Neeson OBE (born 7 June 1952) is an actor from Northern Ireland. In 1976, he joined the Lyric Players' Theatre in Belfast for two years. He then acted in the Arthurian film, Excalibur (1981). Between 1982 and 1987, Neeson starred in five films, most notably alongside Mel Gibson and Anthony Hopkins in The Bounty (1984), and Robert De Niro and Jeremy Irons in The Mission (1986). He landed a leading role alongside Patrick Swayze in Next of Kin (1989).Neeson rose to prominence when he starred in the title role in Steven Spielberg's Academy Award-winning film, Schindler's List (1993). He has since starred in  successful films, including the title role in the historical biopic Michael Collins (1996), the 1998 film adaptation of Victor Hugo's Les Mis谷rables, the epic space opera Star Wars: Episode I 每 The Phantom Menace (1999), the biographical drama Kinsey (2004), the superhero film Batman Begins (2005), the action thriller series Taken (2008每2014), the thriller-survival film The Grey (2011), and the historical drama Silence (2016). He also provided the voices of Aslan in The Chronicles of Narnia trilogy (2005每2010) and the titular monster in A Monster Calls (2016).He has been nominated for a number of awards, including an Academy Award for Best Actor, a BAFTA Award for Best Actor in a Leading Role, and three Golden Globe Awards for Best Actor in a Motion Picture Drama. Empire magazine ranked Neeson among both the ""100 Sexiest Stars in Film History"" and ""The Top 100 Movie Stars of All Time"".",http://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Liam_Neeson_Deauville_2012_2.jpg/220px-Liam_Neeson_Deauville_2012_2.jpg
1245,Scarlett Johansson,"Scarlett Ingrid Johansson (/dohnsn/; born November 22, 1984) is an American actress and singer. She was among the world's highest-paid actresses from 2014 to 2016, has made multiple appearances in the Forbes Celebrity 100, and has a star on the Hollywood Walk of Fame. Born and raised in Manhattan, New York City, she aspired to be an actress from a young age, and first appeared on stage in an Off-Broadway play as a child. Johansson made her film debut in the fantasy comedy North (1994) and was nominated for an Independent Spirit Award for Manny & Lo (1996). She gained further recognition for her work in The Horse Whisperer (1998) and Ghost World (2001).Johansson shifted to adult roles in 2003 with her performances in Lost in Translation (for which she won a BAFTA Award for Best Actress) and Girl with a Pearl Earring. She was nominated for four Golden Globe Awards for these films, and for playing an estranged teenager in the drama A Love Song for Bobby Long (2004), and a seductress in the psychological thriller Match Point (2005).  films during this period include the mystery thriller The Prestige (2006) and the comedy-drama Vicky Cristina Barcelona (2008). She also released two albums: Anywhere I Lay My Head (2008) and Break Up (2009), both of which charted on the Billboard 200.In 2010, Johansson debuted on Broadway in a revival of A View from the Bridge, which won her a Tony Award for Best Featured Actress. Later that year, she began portraying Black Widow in the Marvel Cinematic Universe. She voiced an intelligent computer operating system in the 2013 comedy-drama Her, and played an alien in the 2013 science fiction film Under the Skin, and a woman with psychokinetic abilities in the 2014 science fiction action Lucy. She was the highest-grossing actress of 2016, and is also, as of May 2017, the highest-grossing actress of all time in North America in nominal dollar terms.As a public figure, Johansson is considered a Hollywood sex symbol. She is a prominent celebrity brand endorser, and also supports various charities and causes. She has been married twice, to the Canadian actor Ryan Reynolds from 2008 to 2011 and the French businessman Romain Dauriac (with whom she has a daughter) from 2014 to 2017.",http://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Scarlett_Johansson_in_Kuwait_01b-tweaked.jpg/220px-Scarlett_Johansson_in_Kuwait_01b-tweaked.jpg
3061,Ewan McGregor,"Ewan Gordon McGregor OBE (born 31 March 1971) is a Scottish actor, known internationally for his various film roles, including independent dramas, science-fiction epics, and musicals.McGregor's first professional role was in 1993, when he won a leading role in the British Channel 4 series Lipstick on Your Collar. Some of his most well-known roles include heroin addict Mark Renton in the drama films Trainspotting (1996) and T2 Trainspotting (2017), Jedi Obi-Wan Kenobi in the Star Wars prequel trilogy (1999每2005), poet Christian in the musical film Moulin Rouge! (2001), young Edward Bloom in Big Fish (2003), Rodney Copperbottom in Robots (2005), Camerlengo Father Patrick McKenna in Angels and Demons (2009), ""the ghost"" in Roman Polanski's political thriller The Ghost Writer (2010), Dr. Alfred Jones in the romantic comedy-drama Salmon Fishing in the Yemen (2011), and Lumi豕re in a live-action adaptation of the musical romantic fantasy Beauty and the Beast (2017).McGregor won a Golden Globe Award for Best Actor 每 Miniseries or Television Film for his dual performance in the 2017 FX anthology series in the third season of Fargo and received Golden Globe nominations for Best Actor 每 Musical or Comedy for both Moulin Rouge! and Salmon Fishing in the Yemen. McGregor has also starred in theatre productions of Guys and Dolls (2005每07) and Othello (2007每08). He was ranked number 36 on Empire magazine's ""The Top 100 Movie Stars of All Time"" list in 1997. In a 2004 poll for the BBC, McGregor was named the fourth most influential person in British culture. He has been involved in charity work and has served as an ambassador for UNICEF UK since 2004. In 2016, he received the BAFTA Britannia Humanitarian Award.",http://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Ewan_McGregor_Cannes_2012.jpg/220px-Ewan_McGregor_Cannes_2012.jpg
10205,Sigourney Weaver,"Susan Alexandra Weaver (born October 8, 1949), known professionally as Sigourney Weaver (/s阱rni/), is an American actress. Following her film debut as a minor character in Annie Hall (1977), she quickly came to prominence with her first lead role as Ellen Ripley in Alien (1979). She reprised the role in three sequels: Aliens (1986), for which she was nominated for the Academy Award for Best Actress; Alien 3 (1992), and Alien Resurrection (1997). She is also known for her starring roles in the box-office hits Ghostbusters (1984), Ghostbusters II (1989), and Avatar (2009).Weaver was nominated for a Drama Desk Award for the 1980 Off-Broadway play Das Lusitania Songspiel, and received a Tony Award nomination for the 1984 Broadway play Hurlyburly. A seven-time Golden Globe Award nominee, she won both Best Actress in Drama and Best Supporting Actress for her work in the films Gorillas in the Mist and Working Girl (both in 1988), becoming the first person to win two acting Golden Globes in the same year. She also received Academy Award nominations for both films.For her role in the film The Ice Storm (1997), she won the BAFTA Award for Best Actress in a Supporting Role. Additionally, she has received three Emmy Award nominations and won two Saturn Awards.Weaver acquired the nickname of ""the Sci-Fi Queen"" for her numerous contributions to science-fiction film history.  popular works she has appeared in include Galaxy Quest (1999), Futurama (2002), WALL-E (2008), Paul (2011), The Cabin in the Woods (2012), Finding Dory, and A Monster Calls (both in 2016). She returned to Broadway in 2013 to star in Vanya and Sonia and Masha and Spike. Weaver played Alexandra Reid, the main antagonist, in The Defenders which premiered on August 18, 2017.",http://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Sigourney_Weaver_by_Gage_Skidmore_4.jpg/220px-Sigourney_Weaver_by_Gage_Skidmore_4.jpg
880,Ben Affleck,"Benjamin Geza Affleck-Boldt (born August 15, 1972) is an American actor and filmmaker. His accolades include two Academy Awards, three Golden Globe Awards, two BAFTA Awards, and two Screen Actors Guild Awards. He began his career as a child and starred in the PBS educational series The Voyage of the Mimi in 1984, before a second run in 1988. He later appeared in the independent coming-of-age comedy Dazed and Confused (1993) and various Kevin Smith films, including Chasing Amy (1997) and Dogma (1999). Affleck gained wider recognition when he and childhood friend Matt Damon won the Golden Globe and Academy Award for Best Original Screenplay for writing Good Will Hunting (1997), which they also starred in. He then established himself as a leading man in studio films, including the disaster drama Armageddon (1998), the romantic comedy Forces of Nature (1999), the war drama Pearl Harbor (2001), and the thriller The Sum of All Fears (2002), which he played the spy character Jack Ryan.After a career downturn, during which he appeared in Daredevil and Gigli (both 2003), Affleck received a Golden Globe nomination for his performance in the noir biopic Hollywoodland (2006). His directorial debut, Gone Baby Gone (2007), which he also co-wrote, was well received. He then directed, co-wrote, and starred in the crime drama The Town (2010). For the political thriller Argo (2012), which he directed, co-produced, and starred in, Affleck won the Golden Globe and BAFTA Award for Best Director, and the Golden Globe, BAFTA, and Academy Award for Best Picture. He starred in the psychological thriller Gone Girl in 2014. In 2016, Affleck began playing Batman in the DC Extended Universe, starred in the action thriller The Accountant, and directed, wrote and acted in the gangster drama Live by Night.Affleck is the co-founder of the Eastern Congo Initiative, a grantmaking and advocacy-based nonprofit organization. He is also a stalwart member of the Democratic Party. Affleck and Damon are co-owners of the production company Pearl Street Films. His younger br is actor Casey Affleck, with whom he has worked on several films, including Good Will Hunting and Gone Baby Gone. Affleck married actress Jennifer Garner in 2005; they have three children together. The couple separated in 2015 and filed for divorce in early 2017.",http://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Ben_Affleck_by_Gage_Skidmore_3.jpg/220px-Ben_Affleck_by_Gage_Skidmore_3.jpg
